,date,text,keywords,location,source,ngrams,spacy_location,spacy_location_no_ngram
194,2018-07-20 11:00:36+00:00,I-494 Bloomington: I-494 west closed between Hwy 100 to Hwy 212 from 10pm July 20 to 5am July 23. http:// bloomingtonmn.gov/eng/east-bush- lake-roadi-494-interchange-west-bound-ramp …,,,twitter,(100 Hwy) (100 Hwy 212) (10pm July) (10pm July 20) (20 5am) (20 5am July) (212 10pm) (212 10pm July) (23 http) (23 http bloomingtonmn) (494 Bloomington) (494 Bloomington I) (494 interchange) (494 interchange west) (494 west) (494 west closed) (5am July) (5am July 23) (Bloomington I) (Bloomington I 494) (Hwy 100) (Hwy 100 Hwy) (Hwy 212) (Hwy 212 10pm) (I 494) (I 494 Bloomington) (I 494 west) (July 20) (July 20 5am) (July 23) (July 23 http) (bloomingtonmn gov) (bloomingtonmn gov eng) (bound ramp) (bush lake) (bush lake roadi) (closed Hwy) (closed Hwy 100) (east bush) (east bush lake) (eng east) (eng east bush) (gov eng) (gov eng east) (http bloomingtonmn) (http bloomingtonmn gov) (interchange west) (interchange west bound) (lake roadi) (lake roadi 494) (roadi 494) (roadi 494 interchange) (west bound) (west bound ramp) (west closed) (west closed Hwy) (text_combined) ,100 100 10pm July 10pm July 20 20 5am 20 5am July 212 212 10pm July 23 23 http 494 Bloomington 494 494 494 494 494 5am July 5am July 23 Bloomington Bloomington 494 100 212 212 10pm 494 494 Bloomington 494 July 20 July 20 5 July 23 July 23 http Hwy Hwy 100 494 494 494 Hwy ,100 100 10pm July 10pm July 20 20 5am 20 5am July 212 212 10pm July 23 23 http 494 Bloomington 494 494 494 494 494 5am July 5am July 23 Bloomington Bloomington 494 100 212 212 10pm 494 494 Bloomington 494 July 20 July 20 5 July 23 July 23 http Hwy Hwy 100 494 494 494 Hwy 
195,2018-07-20 11:00:36+00:00,I-494 Bloomington: I-494 east closed between Hwy 212 to Hwy 100 from 10pm July 20 to 5pm July 21. http:// bloomingtonmn.gov/eng/east-bush- lake-roadi-494-interchange-west-bound-ramp …,,,twitter,(100 10pm) (100 10pm July) (10pm July) (10pm July 20) (20 5pm) (20 5pm July) (21 http) (21 http bloomingtonmn) (212 Hwy) (212 Hwy 100) (494 Bloomington) (494 Bloomington I) (494 east) (494 east closed) (494 interchange) (494 interchange west) (5pm July) (5pm July 21) (Bloomington I) (Bloomington I 494) (Hwy 100) (Hwy 100 10pm) (Hwy 212) (Hwy 212 Hwy) (I 494) (I 494 Bloomington) (I 494 east) (July 20) (July 20 5pm) (July 21) (July 21 http) (bloomingtonmn gov) (bloomingtonmn gov eng) (bound ramp) (bush lake) (bush lake roadi) (closed Hwy) (closed Hwy 212) (east bush) (east bush lake) (east closed) (east closed Hwy) (eng east) (eng east bush) (gov eng) (gov eng east) (http bloomingtonmn) (http bloomingtonmn gov) (interchange west) (interchange west bound) (lake roadi) (lake roadi 494) (roadi 494) (roadi 494 interchange) (west bound) (west bound ramp) (text_combined) ,100 10pm 100 10pm July 10pm July 10pm July 20 20 5pm 20 5pm July 21 21 http 212 212 494 Bloomington 494 494 494 494 494 5pm July 5pm July 21 Bloomington Bloomington 494 100 212 494 494 Bloomington 494 July 20 July 20 5pm July 21 July 21 http Hwy Hwy 212 Hwy 494 494 494 ,100 10pm 100 10pm July 10pm July 10pm July 20 20 5pm 20 5pm July 21 21 http 212 212 494 Bloomington 494 494 494 494 494 5pm July 5pm July 21 Bloomington Bloomington 494 100 212 494 494 Bloomington 494 July 20 July 20 5pm July 21 July 21 http Hwy Hwy 212 Hwy 494 494 494 
196,2018-07-19 11:00:28+00:00,I-494 Bloomington: I-494 east closed between Hwy 212 to Hwy 100 from 10pm July 20 to 5pm July 21. http:// bloomingtonmn.gov/eng/east-bush- lake-roadi-494-interchange-west-bound-ramp …,,,twitter,(100 10pm) (100 10pm July) (10pm July) (10pm July 20) (20 5pm) (20 5pm July) (21 http) (21 http bloomingtonmn) (212 Hwy) (212 Hwy 100) (494 Bloomington) (494 Bloomington I) (494 east) (494 east closed) (494 interchange) (494 interchange west) (5pm July) (5pm July 21) (Bloomington I) (Bloomington I 494) (Hwy 100) (Hwy 100 10pm) (Hwy 212) (Hwy 212 Hwy) (I 494) (I 494 Bloomington) (I 494 east) (July 20) (July 20 5pm) (July 21) (July 21 http) (bloomingtonmn gov) (bloomingtonmn gov eng) (bound ramp) (bush lake) (bush lake roadi) (closed Hwy) (closed Hwy 212) (east bush) (east bush lake) (east closed) (east closed Hwy) (eng east) (eng east bush) (gov eng) (gov eng east) (http bloomingtonmn) (http bloomingtonmn gov) (interchange west) (interchange west bound) (lake roadi) (lake roadi 494) (roadi 494) (roadi 494 interchange) (west bound) (west bound ramp) (text_combined) ,100 10pm 100 10pm July 10pm July 10pm July 20 20 5pm 20 5pm July 21 21 http 212 212 494 Bloomington 494 494 494 494 494 5pm July 5pm July 21 Bloomington Bloomington 494 100 212 494 494 Bloomington 494 July 20 July 20 5pm July 21 July 21 http Hwy Hwy 212 Hwy 494 494 494 ,100 10pm 100 10pm July 10pm July 10pm July 20 20 5pm 20 5pm July 21 21 http 212 212 494 Bloomington 494 494 494 494 494 5pm July 5pm July 21 Bloomington Bloomington 494 100 212 494 494 Bloomington 494 July 20 July 20 5pm July 21 July 21 http Hwy Hwy 212 Hwy 494 494 494 
197,2018-07-19 11:00:28+00:00,I-494 Bloomington: I-494 west closed between Hwy 100 to Hwy 212 from 10pm July 20 to 5am July 23. http:// bloomingtonmn.gov/eng/east-bush- lake-roadi-494-interchange-west-bound-ramp …,,,twitter,(100 Hwy) (100 Hwy 212) (10pm July) (10pm July 20) (20 5am) (20 5am July) (212 10pm) (212 10pm July) (23 http) (23 http bloomingtonmn) (494 Bloomington) (494 Bloomington I) (494 interchange) (494 interchange west) (494 west) (494 west closed) (5am July) (5am July 23) (Bloomington I) (Bloomington I 494) (Hwy 100) (Hwy 100 Hwy) (Hwy 212) (Hwy 212 10pm) (I 494) (I 494 Bloomington) (I 494 west) (July 20) (July 20 5am) (July 23) (July 23 http) (bloomingtonmn gov) (bloomingtonmn gov eng) (bound ramp) (bush lake) (bush lake roadi) (closed Hwy) (closed Hwy 100) (east bush) (east bush lake) (eng east) (eng east bush) (gov eng) (gov eng east) (http bloomingtonmn) (http bloomingtonmn gov) (interchange west) (interchange west bound) (lake roadi) (lake roadi 494) (roadi 494) (roadi 494 interchange) (west bound) (west bound ramp) (west closed) (west closed Hwy) (text_combined) ,100 100 10pm July 10pm July 20 20 5am 20 5am July 212 212 10pm July 23 23 http 494 Bloomington 494 494 494 494 494 5am July 5am July 23 Bloomington Bloomington 494 100 212 212 10pm 494 494 Bloomington 494 July 20 July 20 5 July 23 July 23 http Hwy Hwy 100 494 494 494 Hwy ,100 100 10pm July 10pm July 20 20 5am 20 5am July 212 212 10pm July 23 23 http 494 Bloomington 494 494 494 494 494 5am July 5am July 23 Bloomington Bloomington 494 100 212 212 10pm 494 494 Bloomington 494 July 20 July 20 5 July 23 July 23 http Hwy Hwy 100 494 494 494 Hwy 
198,2018-07-13 18:21:38+00:00,Right lane of northbound Hwy 51/Snelling closed between Cnty Rd. 10 and I-694 for road repair. Check http:// 511mn.org for updates.,,,twitter,(10 I) (10 I 694) (51 Snelling) (51 Snelling closed) (511mn org) (511mn org updates) (694 road) (694 road repair) (Check http) (Check http 511mn) (Cnty Rd) (Cnty Rd 10) (Hwy 51) (Hwy 51 Snelling) (I 694) (I 694 road) (Rd 10) (Rd 10 I) (Right lane) (Right lane northbound) (Snelling closed) (Snelling closed Cnty) (closed Cnty) (closed Cnty Rd) (http 511mn) (http 511mn org) (lane northbound) (lane northbound Hwy) (northbound Hwy) (northbound Hwy 51) (org updates) (repair Check) (repair Check http) (road repair) (road repair Check) (text_combined) ,10 694 51 51 Snelling 511mn 511mn 694 694 511mn 51 694 694 10 10 Cnty Cnty Rd 511mn 511mn Hwy Hwy Hwy 51 Check Check Check ,10 694 51 51 Snelling 511mn 511mn 694 694 511mn 51 694 694 10 10 Cnty Cnty Rd 511mn 511mn Hwy Hwy Hwy 51 Check Check Check 
199,2018-07-13 11:00:51+00:00,I-494 Bloomington: EB 494 closed between Hwy 169 to Hwy 100 from 10pm July 13 to 5am July 16. http:// bloomingtonmn.gov/eng/east-bush- lake-roadi-494-interchange-west-bound-ramp …,,,twitter,(100 10pm) (100 10pm July) (10pm July) (10pm July 13) (13 5am) (13 5am July) (16 http) (16 http bloomingtonmn) (169 Hwy) (169 Hwy 100) (494 Bloomington) (494 Bloomington EB) (494 closed) (494 closed Hwy) (494 interchange) (494 interchange west) (5am July) (5am July 16) (Bloomington EB) (Bloomington EB 494) (EB 494) (EB 494 closed) (Hwy 100) (Hwy 100 10pm) (Hwy 169) (Hwy 169 Hwy) (I 494) (I 494 Bloomington) (July 13) (July 13 5am) (July 16) (July 16 http) (bloomingtonmn gov) (bloomingtonmn gov eng) (bound ramp) (bush lake) (bush lake roadi) (closed Hwy) (closed Hwy 169) (east bush) (east bush lake) (eng east) (eng east bush) (gov eng) (gov eng east) (http bloomingtonmn) (http bloomingtonmn gov) (interchange west) (interchange west bound) (lake roadi) (lake roadi 494) (roadi 494) (roadi 494 interchange) (west bound) (west bound ramp) (text_combined) ,100 10pm 100 10pm July 10pm July 10pm July 13 13 5am 13 5am July 16 16 http 169 169 494 Bloomington 494 Bloomington EB 494 494 Hwy 494 494 5am July 5am July 16 Bloomington EB Bloomington EB 494 EB 494 EB 494 494 Bloomington July 13 July 13 5 July 16 July 16 http Hwy Hwy 169 494 494 494 ,100 10pm 100 10pm July 10pm July 10pm July 13 13 5am 13 5am July 16 16 http 169 169 494 Bloomington 494 Bloomington EB 494 494 Hwy 494 494 5am July 5am July 16 Bloomington EB Bloomington EB 494 EB 494 EB 494 494 Bloomington July 13 July 13 5 July 16 July 16 http Hwy Hwy 169 494 494 494 
200,2018-07-12 16:22:03+00:00,"To our crews who worked quickly to close, repair and reopen roadways and bridges affected by heavy rains and flooding over the past few weeks: thank you! On Sun (7/1), an 8-ft tall mudslide closed Hwy 68 in Blue Earth County. By Thurs (7/5), crews reopened the highway: pic.twitter.com/WdhGjg7300",,,twitter,(1 8) (1 8 ft) (5 crews) (5 crews reopened) (68 Blue) (68 Blue Earth) (7 1) (7 1 8) (7 5) (7 5 crews) (8 ft) (8 ft tall) (Blue Earth) (Blue Earth County) (By Thurs) (By Thurs 7) (County By) (County By Thurs) (Earth County) (Earth County By) (Hwy 68) (Hwy 68 Blue) (On Sun) (On Sun 7) (Sun 7) (Sun 7 1) (Thurs 7) (Thurs 7 5) (To crews) (To crews worked) (affected heavy) (affected heavy rains) (bridges affected) (bridges affected heavy) (close repair) (close repair reopen) (closed Hwy) (closed Hwy 68) (com WdhGjg7300) (crews reopened) (crews reopened highway) (crews worked) (crews worked quickly) (flooding past) (flooding past weeks) (ft tall) (ft tall mudslide) (heavy rains) (heavy rains flooding) (highway pic) (highway pic twitter) (mudslide closed) (mudslide closed Hwy) (past weeks) (past weeks thank) (pic twitter) (pic twitter com) (quickly close) (quickly close repair) (rains flooding) (rains flooding past) (reopen roadways) (reopen roadways bridges) (reopened highway) (reopened highway pic) (repair reopen) (repair reopen roadways) (roadways bridges) (roadways bridges affected) (tall mudslide) (tall mudslide closed) (thank On) (thank On Sun) (twitter com) (twitter com WdhGjg7300) (weeks thank) (weeks thank On) (worked quickly) (worked quickly close) (text_combined) ,1 1 8 ft 5 5 68 68 7 1 7 1 7 5 7 5 8 ft) ( 8 ft Blue Earth County Thurs County By Thurs Earth County Earth County Hwy 68) Hwy 68 Blue Sun Hwy Hwy 68 WdhGjg7300 Hwy Sun WdhGjg7300 ,1 1 8 ft 5 5 68 68 7 1 7 1 7 5 7 5 8 ft) ( 8 ft Blue Earth County Thurs County By Thurs Earth County Earth County Hwy 68) Hwy 68 Blue Sun Hwy Hwy 68 WdhGjg7300 Hwy Sun WdhGjg7300 
201,2018-07-12 11:00:43+00:00,I-494 Bloomington: EB 494 closed between Hwy 169 to Hwy 100 from 10pm July 13 to 5am July 16. http:// bloomingtonmn.gov/eng/east-bush- lake-roadi-494-interchange-west-bound-ramp …,,,twitter,(100 10pm) (100 10pm July) (10pm July) (10pm July 13) (13 5am) (13 5am July) (16 http) (16 http bloomingtonmn) (169 Hwy) (169 Hwy 100) (494 Bloomington) (494 Bloomington EB) (494 closed) (494 closed Hwy) (494 interchange) (494 interchange west) (5am July) (5am July 16) (Bloomington EB) (Bloomington EB 494) (EB 494) (EB 494 closed) (Hwy 100) (Hwy 100 10pm) (Hwy 169) (Hwy 169 Hwy) (I 494) (I 494 Bloomington) (July 13) (July 13 5am) (July 16) (July 16 http) (bloomingtonmn gov) (bloomingtonmn gov eng) (bound ramp) (bush lake) (bush lake roadi) (closed Hwy) (closed Hwy 169) (east bush) (east bush lake) (eng east) (eng east bush) (gov eng) (gov eng east) (http bloomingtonmn) (http bloomingtonmn gov) (interchange west) (interchange west bound) (lake roadi) (lake roadi 494) (roadi 494) (roadi 494 interchange) (west bound) (west bound ramp) (text_combined) ,100 10pm 100 10pm July 10pm July 10pm July 13 13 5am 13 5am July 16 16 http 169 169 494 Bloomington 494 Bloomington EB 494 494 Hwy 494 494 5am July 5am July 16 Bloomington EB Bloomington EB 494 EB 494 EB 494 494 Bloomington July 13 July 13 5 July 16 July 16 http Hwy Hwy 169 494 494 494 ,100 10pm 100 10pm July 10pm July 10pm July 13 13 5am 13 5am July 16 16 http 169 169 494 Bloomington 494 Bloomington EB 494 494 Hwy 494 494 5am July 5am July 16 Bloomington EB Bloomington EB 494 EB 494 EB 494 494 Bloomington July 13 July 13 5 July 16 July 16 http Hwy Hwy 169 494 494 494 
202,2018-07-11 11:00:29+00:00,I-494 Bloomington: EB 494 closed between Hwy 169 to Hwy 100 from 10pm July 13 to 5am July 16. http:// bloomingtonmn.gov/eng/east-bush- lake-roadi-494-interchange-west-bound-ramp …,,,twitter,(100 10pm) (100 10pm July) (10pm July) (10pm July 13) (13 5am) (13 5am July) (16 http) (16 http bloomingtonmn) (169 Hwy) (169 Hwy 100) (494 Bloomington) (494 Bloomington EB) (494 closed) (494 closed Hwy) (494 interchange) (494 interchange west) (5am July) (5am July 16) (Bloomington EB) (Bloomington EB 494) (EB 494) (EB 494 closed) (Hwy 100) (Hwy 100 10pm) (Hwy 169) (Hwy 169 Hwy) (I 494) (I 494 Bloomington) (July 13) (July 13 5am) (July 16) (July 16 http) (bloomingtonmn gov) (bloomingtonmn gov eng) (bound ramp) (bush lake) (bush lake roadi) (closed Hwy) (closed Hwy 169) (east bush) (east bush lake) (eng east) (eng east bush) (gov eng) (gov eng east) (http bloomingtonmn) (http bloomingtonmn gov) (interchange west) (interchange west bound) (lake roadi) (lake roadi 494) (roadi 494) (roadi 494 interchange) (west bound) (west bound ramp) (text_combined) ,100 10pm 100 10pm July 10pm July 10pm July 13 13 5am 13 5am July 16 16 http 169 169 494 Bloomington 494 Bloomington EB 494 494 Hwy 494 494 5am July 5am July 16 Bloomington EB Bloomington EB 494 EB 494 EB 494 494 Bloomington July 13 July 13 5 July 16 July 16 http Hwy Hwy 169 494 494 494 ,100 10pm 100 10pm July 10pm July 10pm July 13 13 5am 13 5am July 16 16 http 169 169 494 Bloomington 494 Bloomington EB 494 494 Hwy 494 494 5am July 5am July 16 Bloomington EB Bloomington EB 494 EB 494 EB 494 494 Bloomington July 13 July 13 5 July 16 July 16 http Hwy Hwy 169 494 494 494 
203,2018-07-03 19:05:41+00:00,"""Road Closed"" signs, barricades & cones overrule your GPS. Last week, a motorist drove around barricades & continued 800ft into freshly poured concrete on Hwy 63 north of Rochester. Driver was ticketed & will face an insurance claim. http:// 511mn.org for road closure info. pic.twitter.com/vnzHGFJO7T",,,twitter,(511mn org) (511mn org road) (63 north) (63 north Rochester) (800ft freshly) (800ft freshly poured) (Closed signs) (Closed signs barricades) (Driver ticketed) (Driver ticketed face) (GPS Last) (GPS Last week) (Hwy 63) (Hwy 63 north) (Last week) (Last week motorist) (Road Closed) (Road Closed signs) (Rochester Driver) (Rochester Driver ticketed) (barricades cones) (barricades cones overrule) (barricades continued) (barricades continued 800ft) (claim http) (claim http 511mn) (closure info) (closure info pic) (com vnzHGFJO7T) (concrete Hwy) (concrete Hwy 63) (cones overrule) (cones overrule GPS) (continued 800ft) (continued 800ft freshly) (drove barricades) (drove barricades continued) (face insurance) (face insurance claim) (freshly poured) (freshly poured concrete) (http 511mn) (http 511mn org) (info pic) (info pic twitter) (insurance claim) (insurance claim http) (motorist drove) (motorist drove barricades) (north Rochester) (north Rochester Driver) (org road) (org road closure) (overrule GPS) (overrule GPS Last) (pic twitter) (pic twitter com) (poured concrete) (poured concrete Hwy) (road closure) (road closure info) (signs barricades) (signs barricades cones) (ticketed face) (ticketed face insurance) (twitter com) (twitter com vnzHGFJO7T) (week motorist) (week motorist drove) (text_combined) ,511mn 511mn 63 63 Rochester Driver Driver GPS Last week 63 63 Last week Last week Rochester Driver Rochester Driver 800ft 511mn Hwy Hwy 63 800ft 800ft 511mn Rochester Rochester Driver GPS Hwy ,511mn 511mn 63 63 Rochester Driver Driver GPS Last week 63 63 Last week Last week Rochester Driver Rochester Driver 800ft 511mn Hwy Hwy 63 800ft 800ft 511mn Rochester Rochester Driver GPS Hwy 
204,2018-07-02 22:43:26+00:00,Highway 41 is now open between Hwy 169 and Chaska Boulevard in Chaska. The road had been closed since June 19 due to water levels of the Minnesota River. http://www. 511mn.org .,,,twitter,(169 Chaska) (169 Chaska Boulevard) (19 water) (19 water levels) (41 open) (41 open Hwy) (511mn org) (Boulevard Chaska) (Boulevard Chaska The) (Chaska Boulevard) (Chaska Boulevard Chaska) (Chaska The) (Chaska The road) (Highway 41) (Highway 41 open) (Hwy 169) (Hwy 169 Chaska) (June 19) (June 19 water) (Minnesota River) (Minnesota River http) (River http) (River http www) (The road) (The road closed) (closed June) (closed June 19) (http www) (http www 511mn) (levels Minnesota) (levels Minnesota River) (open Hwy) (open Hwy 169) (road closed) (road closed June) (water levels) (water levels Minnesota) (www 511mn) (www 511mn org) (text_combined) ,169 Chaska 169 Chaska Boulevard 19 19 41 511mn Chaska Boulevard Chaska Boulevard Chaska 41 41 169 June 19 June 19 Minnesota River Minnesota River June June 19 511mn Minnesota Minnesota River Hwy Hwy 169 June Minnesota 511mn 511mn ,169 Chaska 169 Chaska Boulevard 19 19 41 511mn Chaska Boulevard Chaska Boulevard Chaska 41 41 169 June 19 June 19 Minnesota River Minnesota River June June 19 511mn Minnesota Minnesota River Hwy Hwy 169 June Minnesota 511mn 511mn 
205,2018-06-29 13:51:09+00:00,Closed roadways are not a suggestion. DO NOT DRIVE AROUND BARRICADES. https:// twitter.com/mndotsoutheast /status/1012693540718211072 …,,,twitter,(AROUND BARRICADES) (AROUND BARRICADES https) (BARRICADES https) (BARRICADES https twitter) (Closed roadways) (Closed roadways suggestion) (DO NOT) (DO NOT DRIVE) (DRIVE AROUND) (DRIVE AROUND BARRICADES) (NOT DRIVE) (NOT DRIVE AROUND) (com mndotsoutheast) (com mndotsoutheast status) (https twitter) (https twitter com) (mndotsoutheast status) (mndotsoutheast status 1012693540718211072) (roadways suggestion) (roadways suggestion DO) (status 1012693540718211072) (suggestion DO) (suggestion DO NOT) (twitter com) (twitter com mndotsoutheast) (text_combined) ,1012693540718211072 1012693540718211072 ,1012693540718211072 1012693540718211072 
206,2018-06-18 21:25:58+00:00,"Hwy 23 just south of Jay Cooke State Park and Hwy 48 at the St. Croix River in Pine County are closed due to washouts ( http:// mndot.gov/d1 ). If you must travel during severe weather, check http:// 511mn.org before you go for road closures and flooding information. pic.twitter.com/zyz1MmW8k5",,,twitter,(23 just) (23 just south) (48 St) (48 St Croix) (511mn org) (511mn org road) (Cooke State) (Cooke State Park) (County closed) (County closed washouts) (Croix River) (Croix River Pine) (Hwy 23) (Hwy 23 just) (Hwy 48) (Hwy 48 St) (If travel) (If travel severe) (Jay Cooke) (Jay Cooke State) (Park Hwy) (Park Hwy 48) (Pine County) (Pine County closed) (River Pine) (River Pine County) (St Croix) (St Croix River) (State Park) (State Park Hwy) (check http) (check http 511mn) (closed washouts) (closed washouts http) (closures flooding) (closures flooding information) (com zyz1MmW8k5) (d1 If) (d1 If travel) (flooding information) (flooding information pic) (gov d1) (gov d1 If) (http 511mn) (http 511mn org) (http mndot) (http mndot gov) (information pic) (information pic twitter) (just south) (just south Jay) (mndot gov) (mndot gov d1) (org road) (org road closures) (pic twitter) (pic twitter com) (road closures) (road closures flooding) (severe weather) (severe weather check) (south Jay) (south Jay Cooke) (travel severe) (travel severe weather) (twitter com) (twitter com zyz1MmW8k5) (washouts http) (washouts http mndot) (weather check) (weather check http) (text_combined) ,23 23 48 48 St Croix 511mn 511mn Cooke State Cooke State Park Croix River Croix River Pine 23 23 Hwy 48) Hwy 48 St Jay Cooke Jay Cooke State Park Hwy Park Hwy Pine County Pine County River Pine St Croix St Croix River State Park Park Hwy 511mn 511mn 511mn Jay Jay Jay Cooke ,23 23 48 48 St Croix 511mn 511mn Cooke State Cooke State Park Croix River Croix River Pine 23 23 Hwy 48) Hwy 48 St Jay Cooke Jay Cooke State Park Hwy Park Hwy Pine County Pine County River Pine St Croix St Croix River State Park Park Hwy 511mn 511mn 511mn Jay Jay Jay Cooke 
207,2018-05-25 19:58:07+00:00,"Hwy 284, Cologne: Road closed btwn Louis St & Lake St. 9 am to 7 pm, Thur 5-31",,,twitter,(284 Cologne) (284 Cologne Road) (5 31) (7 pm) (7 pm Thur) (9 7) (9 7 pm) (Cologne Road) (Cologne Road closed) (Hwy 284) (Hwy 284 Cologne) (Lake St) (Lake St 9) (Louis St) (Louis St Lake) (Road closed) (Road closed btwn) (St 9) (St 9 7) (St Lake) (St Lake St) (Thur 5) (Thur 5 31) (btwn Louis) (btwn Louis St) (closed btwn) (closed btwn Louis) (pm Thur) (pm Thur 5) (text_combined) ,284 Cologne 284 Cologne Road 5 31 7 pm 7 pm Thur 9 7 9 7 pm Cologne Road Cologne Road 284 284 Cologne Lake St Louis St Louis St Lake St Lake St Lake St 5 Thur 5 31 Louis Louis St Louis Thur Thur 5 ,284 Cologne 284 Cologne Road 5 31 7 pm 7 pm Thur 9 7 9 7 pm Cologne Road Cologne Road 284 284 Cologne Lake St Louis St Louis St Lake St Lake St Lake St 5 Thur 5 31 Louis Louis St Louis Thur Thur 5 
208,2018-04-27 20:07:58+00:00,"Northbound I-35W, just before the 35E/35W split, Lino Lakes Right shoulder closed due to wash out. Maintenance are on scene. https:// hb.511mn.org/#roadReports/e ventAlbum/CARS4-10258?timeFrame=TODAY&layers=roadReports%2ClocationPlows …",#roadReports,,twitter,(10258 timeFrame) (10258 timeFrame TODAY) (35E 35W) (35E 35W split) (35W just) (35W just 35E) (35W split) (35W split Lino) (511mn org) (511mn org roadReports) (CARS4 10258) (CARS4 10258 timeFrame) (I 35W) (I 35W just) (Lakes Right) (Lakes Right shoulder) (Lino Lakes) (Lino Lakes Right) (Maintenance scene) (Maintenance scene https) (Northbound I) (Northbound I 35W) (Right shoulder) (Right shoulder closed) (TODAY layers) (TODAY layers roadReports) (closed wash) (closed wash Maintenance) (e ventAlbum) (e ventAlbum CARS4) (hb 511mn) (hb 511mn org) (https hb) (https hb 511mn) (just 35E) (just 35E 35W) (layers roadReports) (layers roadReports 2ClocationPlows) (org roadReports) (org roadReports e) (roadReports 2ClocationPlows) (roadReports e) (roadReports e ventAlbum) (scene https) (scene https hb) (shoulder closed) (shoulder closed wash) (split Lino) (split Lino Lakes) (timeFrame TODAY) (timeFrame TODAY layers) (ventAlbum CARS4) (ventAlbum CARS4 10258) (wash Maintenance) (wash Maintenance scene) (text_combined) ,10258 10258 TODAY Lino 511mn 511mn 10258 Lino Lakes Lino Lakes Right TODAY TODAY Maintenance CARS4 511mn 511mn 511mn Lino Lino Lakes TODAY CARS4 10258 Maintenance Maintenance ,10258 10258 TODAY Lino 511mn 511mn 10258 Lino Lakes Lino Lakes Right TODAY TODAY Maintenance CARS4 511mn 511mn 511mn Lino Lino Lakes TODAY CARS4 10258 Maintenance Maintenance 
209,2018-04-25 17:38:17+00:00,"Update: Hwy 7, west of St. Bonifacius: Westbound road now open. Eastbound remains closed. http:// ow.ly/sMMu30jFMcl",,,twitter,(7 west) (7 west St) (Bonifacius Westbound) (Bonifacius Westbound road) (Eastbound remains) (Eastbound remains closed) (Hwy 7) (Hwy 7 west) (St Bonifacius) (St Bonifacius Westbound) (Update Hwy) (Update Hwy 7) (Westbound road) (Westbound road open) (closed http) (closed http ow) (http ow) (http ow ly) (ly sMMu30jFMcl) (open Eastbound) (open Eastbound remains) (ow ly) (ow ly sMMu30jFMcl) (remains closed) (remains closed http) (road open) (road open Eastbound) (west St) (west St Bonifacius) (text_combined) ,7 7 Bonifacius Westbound Bonifacius Westbound Eastbound Hwy 7) Hwy 7 west) St Bonifacius St Bonifacius Westbound Westbound road Westbound Eastbound Eastbound Eastbound St St Bonifacius ,7 7 Bonifacius Westbound Bonifacius Westbound Eastbound Hwy 7) Hwy 7 west) St Bonifacius St Bonifacius Westbound Westbound road Westbound Eastbound Eastbound Eastbound St St Bonifacius 
210,2018-04-25 14:39:53+00:00,"Hwy 7, west of St. Bonifacius: Road closed at Co Rd 10 due to spill. http:// ow.ly/sMMu30jFMcl",,,twitter,(10 spill) (10 spill http) (7 west) (7 west St) (Bonifacius Road) (Bonifacius Road closed) (Co Rd) (Co Rd 10) (Hwy 7) (Hwy 7 west) (Rd 10) (Rd 10 spill) (Road closed) (Road closed Co) (St Bonifacius) (St Bonifacius Road) (closed Co) (closed Co Rd) (http ow) (http ow ly) (ly sMMu30jFMcl) (ow ly) (ow ly sMMu30jFMcl) (spill http) (spill http ow) (west St) (west St Bonifacius) (text_combined) ,10 10 spill http 7 7 Bonifacius Road Bonifacius Road 10 Hwy 7) Hwy 7 west) 10 St Bonifacius St Bonifacius Road Co Rd St St Bonifacius ,10 10 spill http 7 7 Bonifacius Road Bonifacius Road 10 Hwy 7) Hwy 7 west) 10 St Bonifacius St Bonifacius Road Co Rd St St Bonifacius 
