,publishedAt,content,url,locations_and_times
788,2019-04-11T04:00:00Z,"Allen County property tax bills were to be mailed April 12, according to Allen County Treasurer William Royce in a news release. The due date for the first installment is May 10. Both the spring and fall remittance coupons are included in the bill; no fall ma… [+3176 chars]",https://www.fwbusiness.com/fwbusiness/article_bd15d327-3d3f-568a-855e-874b0eb5c27f.html,"[('Allen County', 'GPE'), ('April 12', 'DATE'), ('May 10', 'DATE')]"
789,2019-03-19T17:00:59Z,Trek and their accessories wing at Bontrager are making bold claims about revolutionizing bike helmet safety with the debut of their new WaveCel crumple zone tech today. Calling it the biggest advancement to cycling helmets in over 30 years WaveCel was develo… [+3785 chars],https://bikerumor.com/2019/03/19/bontrager-wavecel-helmet-construction-claims-to-be-48x-safer-than-eps-foam/,"[('today', 'DATE'), ('over 30 years', 'DATE')]"
790,2019-03-23T03:29:55Z,"Posted 
March 23, 2019 14:29:55
The mystery of who killed three friends in cold blood on a road trip in north-west Queensland 40 years ago is ""solvable"", detectives say, as they and the victims families launch a new appeal for information on the case.
Key … [+4549 chars]",https://www.abc.net.au/news/2019-03-23/cold-case-of-trio-shot-in-mount-isa-bush-prompts-fresh-appeal/10932808,"[('March 23, 2019', 'DATE'), ('Queensland', 'GPE'), ('40 years ago', 'DATE')]"
791,2019-03-29T18:48:58Z,"ANCHORAGE, Alaska (AP) Alaska’s Taylor Highway has opened to traffic.
The 160-mile (257.48-kilometer) road extends north from the Alaska Highway to the city of Eagle. The highway closes each winter.
State highway crews began removing snow along the road in … [+573 chars]",https://www.seattletimes.com/seattle-news/northwest/alaskas-taylor-highway-opens-after-winter-closure/,"[('Alaska', 'GPE'), ('Alaska', 'GPE')]"
792,2019-03-29T00:35:39Z,"Space and Access
The pocketing is smart and efficient with some charming details. There's a total of five pockets: two on the outside, three on the inside. 
The zippered interior pocket at the back of the bag is sealed with a hand-polished brass YKK Excella… [+6895 chars]",https://www.carryology.com/reviews-2/mismo-m-s-soft-work-briefcase-road-test/,[]
793,2019-04-01T20:38:54Z,"While most missing persons are reported to police after a loved one realizes they are missing, Lauren Colvin Thompsons case is different: Police were searching for her before she had even disappeared. 
 On January 10, at 2:24 in the afternoon, our 911 operat… [+4354 chars]",https://www.nbcnews.com/feature/missing-in-america/texas-mother-lauren-colvin-thompson-still-missing-after-sounding-disoriented-n989731,"[('January 10', 'DATE')]"
794,2019-04-09T19:51:42Z,"The Highway 99 tunnel, which has been open for about two months, will receive its first checkup this weekend, bringing temporary lane closures and traffic detours.
Overnight on Friday, southbound Highway 99 traffic will exit at Harrison Street so crews can i… [+1278 chars]",https://www.seattletimes.com/seattle-news/transportation/maintenance-and-repairs-will-bring-closures-on-ramps-roads-and-inside-the-highway-99-tunnel/,"[('Highway', 'GPE'), ('about two months', 'DATE'), ('this weekend', 'DATE'), ('Friday', 'DATE')]"
795,2019-03-20T18:03:12Z,"Adventure boots are designed in a similar vein to adventure motorcycles, ready to handle the rigors of off-road, yet still be comfortable enough to use day in and day out. Adventure boots are made to be protective, but not as stiff as a motocross boot so that… [+9706 chars]",https://www.motorcycle.com/products/best-adventure-motorcycle-boots,"[('day', 'DATE')]"
796,2019-03-20T21:20:17Z,Washington State head coach Mike Leach eats a banana as he stands on the field during warmups. The Cougs take the field on April 20 for their Crimson and Gray intra squad football game. The state Department of Transportation may pick that weekend to close a s… [+3991 chars],https://www.seattlepi.com/local/politics/article/Warning-for-WSU-bound-travelers-The-detour-is-13703812.php,"[('Washington State', 'GPE'), ('April 20', 'DATE')]"
797,2019-03-15T21:11:37Z,"A police investigation is causing serious delays on major commuter roadways and public transit lines in Toronto during the Friday afternoon rush hour. 
There is no service on Line 2 of the subway between St. George and Broadview stations, taking the heavily … [+1317 chars]",https://www.blogto.com/city/2019/03/ttc-dvp-closed-police-investigation/,"[('Toronto', 'GPE'), ('Friday', 'DATE'), ('St. George', 'GPE'), ('Broadview', 'GPE')]"
798,2019-04-15T09:04:15Z,"The worlds largest darknet website, Dream Market, will close on April 30th amid speculation of a bust by law enforcement.
After weeks of downtime and DDOS attacks, users of Dream Market were greeted by an announcement stating that the market is shutting down… [+1640 chars]",https://finance.yahoo.com/news/world-biggest-darknet-dream-market-090415183.html,"[('April 30th', 'DATE'), ('weeks', 'DATE')]"
799,2019-03-26T12:35:32Z,"Trucks spew pollution into communities like Commerce, California, as they make their way along the Long Beach Freeway. (East Yard Communities for Environmental Justice.)
Thank you for signing up. For more from The Nation, check out our latest issue.
Thank y… [+8798 chars]",https://www.thenation.com/article/climate-catastrophe-solutions-begin-grassroots/,"[('Commerce', 'GPE'), ('California', 'GPE')]"
800,2019-04-04T11:48:00Z,"Spaceflight company SpaceX test-fired the engines of its prototype Starship vehicle on Wednesday at its Boca Chica, Texas, test facility, the Verge reported, in a static fire configuration that saw the spacecraft tethered to the ground.
SpaceX calls the prot… [+2422 chars]",https://gizmodo.com/spacex-successfully-test-fires-its-starhopper-prototype-1833799522,"[('Wednesday', 'DATE'), ('Boca Chica', 'GPE'), ('Texas', 'GPE')]"
801,2019-03-31T12:12:35Z,"A forest fire in Burlington County has grown to more than 5,000 acres, forcing a road closure and voluntary evacuations.",https://news.yahoo.com/forest-fire-continues-burn-burlington-121235062.html,"[('Burlington County', 'GPE')]"
802,2019-04-07T06:36:00Z,"The ban on civilian traffic on the national highway from Jammu to Srinagar came into effect today, stranding thousands of travellers. 
From early in the morning, police, CRPF and army jawans began enforcing the ban on civilian traffic on the national highway… [+4373 chars]",https://www.hindustantimes.com/india-news/two-day-per-week-ban-on-civilian-vehicles-on-jammu-srinagar-highway-comes-into-force/story-xPp1pORd8OhwiLiZTI3XKJ.html,"[('Jammu', 'GPE'), ('Srinagar', 'GPE'), ('today', 'DATE')]"
803,2019-04-06T22:24:00Z,"Electricity has been mostly restored on Vancouver Island after strong winds toppled trees and knocked out power lines, but ferry cancellations mean some customers could be without power overnight.
 About 12,000 homes and businesses on the southern part of th… [+2003 chars]",https://www.timescolonist.com/news/local/power-restored-to-most-after-storm-but-ferry-cancellations-mean-some-will-have-to-wait-1.23783129,"[('Vancouver Island', 'GPE')]"
804,2019-04-07T20:06:52Z,"Officials at Kruger National Park in South Africa said a suspected rhino poacher was killed by an elephant and his remains eaten by lions. Pictured here, an elephant in the park in 2016.
Kevin Anderson/AP
A suspected rhino poacher was killed by an elephant … [+2508 chars]",https://www.npr.org/2019/04/07/710840965/suspected-rhino-poacher-killed-by-elephant-eaten-by-pride-of-lions-in-south-afri,"[('South Africa', 'GPE'), ('2016', 'DATE')]"
805,2019-04-10T15:15:00Z,"This article originally appeared on VICE UK.
Just over two weeks ago, on March 26, hundreds of thousands of people worldwide logged on to the dark net market site, Dream, and found the following message: 
All buying and selling on Dream (the largest, longes… [+8164 chars]",https://www.vice.com/en_us/article/wjmw3w/the-worlds-biggest-dark-net-market-has-shut-downwhats-next,"[('UK', 'GPE'), ('two weeks ago', 'DATE'), ('March 26', 'DATE')]"
806,2019-03-27T21:12:56Z,"The FBI and Boston police are looking to identify four witnesses in connection with the kidnapping of 23-year-old Jassy Correia, a young mom who police say was killed after leaving a Boston nightclub.
The four people -- seen in this surveillance video from t… [+1444 chars]",https://abcnews.go.com/US/fbi-releases-video-effort-identify-witnesses-boston-mom/story?id=61987360,"[('Boston', 'GPE'), ('Boston', 'GPE')]"
807,2019-04-10T15:15:00Z,"This article originally appeared on VICE UK.
Just over two weeks ago, on March 26, hundreds of thousands of people worldwide logged on to the dark net market site, Dream, and found the following message: 
All buying and selling on Dream (the largest, longes… [+8164 chars]",https://www.vice.com/en_us/article/wjmw3w/the-worlds-biggest-dark-net-market-has-shut-downwhats-next-1,"[('UK', 'GPE'), ('two weeks ago', 'DATE'), ('March 26', 'DATE')]"
808,2019-04-04T21:55:29Z,"SRINAGAR: Governments decision to bar civilian traffic on the Srinagar-Jammu highway on Wednesdays and Sundays as a preventive measure against fidayeen attacks during troop movements, triggered an outcry from traders, tour operators and politicians.
On any g… [+2504 chars]",https://timesofindia.indiatimes.com/india/jk-outcry-over-national-highway-closure-for-troops-movement/articleshow/68730912.cms,"[('Wednesdays and Sundays', 'DATE')]"
809,2019-03-15T23:45:00Z,"YOUNGSVILLE, La. (KLFY) - Chemin Metairie Road is currently closed from the Detente road intersection to the Guillot road intersection.
Cajun Market Meats falls right inside that area and owner, Paul Hebert, says the closure will negatively affect them.
""I … [+1568 chars]",https://www.klfy.com/news/local/youngsville-road-closure-affecting-business/1852674637,"[('La.', 'GPE'), ('Detente', 'GPE')]"
810,2019-04-06T03:30:00Z,"BC  
DriveBC has issued a number of travel advisories due to treacherous driving conditions with potential for debris flows. 
A travel advisory is in effect along Highway 1 between Cornwall Road and Old Cariboo Road for 9.6 kilometers.
The advisory is also… [+10839 chars]",https://www.castanet.net/news/BC/253354/Forest-industry-gets-kickstart,[]
811,2019-04-08T03:51:01Z,"This article originally appeared on VICE Australia.
Last week, a group of suspected poachers illegally entered South Africas Kruger National Park to kill rhinos for their prized horns. Days later, park rangers discovered a human skull and a pair of pants the… [+2297 chars]",https://www.vice.com/en_us/article/d3mazv/suspected-poacher-gets-trampled-to-death-by-elephant-then-eaten-by-a-pride-of-lions,"[('Australia', 'GPE'), ('Last week', 'DATE'), ('South Africas', 'GPE'), ('Days later', 'DATE')]"
812,2019-04-04T10:30:49Z,"Srinagar, Indian-administered Kashmir - Authorities have announced the lockdown of an arterial highway in Indian-administered Kashmir for the civilian movement twice a week to facilitate the movement of army convoys in the region.
The 300km long Baramulla-Ja… [+4110 chars]",https://www.aljazeera.com/news/2019/04/india-partially-bans-civilian-movement-kashmir-highway-190404083955439.html,[]
813,2019-04-08T18:42:45Z,"From this author
The twice-weekly closure of national highway in Jammu and Kashmir is clearly unnecessary, as is visible in how it unfolded on the ground.
The full extent of what the government has done through its draconian closure of the Jammu-Kashmir hig… [+2472 chars]",https://indianexpress.com/article/opinion/editorials/jammu-and-kashmir-highway-ban-elections-5665747/,"[('weekly', 'DATE'), ('Jammu', 'GPE'), ('Jammu', 'GPE')]"
814,2019-04-04T18:20:00Z,"To do this, Snapchat has redesigned its chat feature with a new ""rocket"" button that will let you quickly hop into a game and play it live with your friends. Snap Games will feature six titles at launch, all based on HTML5 and covering a wide range of genres.… [+2087 chars]",https://www.engadget.com/2019/04/04/snap-games-bitmoji-party-tiny-royale-snapchat/,"[('HTML5', 'GPE')]"
815,2019-03-26T16:34:04Z,"Definite Tom, a primary school teacher, lives in Chimanimanim a town in Zimbabwe. Her home is still standing after the cyclone, but she is afraid to go back. Her grandmother died in the disaster.
Tendai Marima for NPR
The smell of death hangs in the air a m… [+5985 chars]",https://www.npr.org/sections/goatsandsoda/2019/03/26/706671196/cyclone-idai-a-town-is-haunted-by-the-smell-of-death,"[('Chimanimanim', 'GPE'), ('Zimbabwe', 'GPE')]"
816,2019-04-15T15:33:45Z,"As Apple pushes to expand or upgrade all of its existing classic store locations with increased customer capacity and better capabilities to host Today at Apple sessions, weve learned about some of the latest projects underway or in consideration across the U… [+3508 chars]",https://9to5mac.com/2019/04/15/apple-store-columbia-expansion-scottsdale-quarter-knightsbridge/,"[('Today', 'DATE')]"
817,2019-04-13T04:00:00Z,"Rakesh Patel has run a successful business on L Street for the past decade, but now he is wondering if he can endure the challenge he faces for the next year.
Business at his store, L Street Liquors, has dropped off considerably since the barriers blocking t… [+1628 chars]",https://thebrunswicknews.com/news/local_news/bad-for-business-local-merchant-suffers-with-road-closure/article_f65070c9-0282-591c-8e27-c325b8096796.html,"[('the past decade', 'DATE'), ('the next year', 'DATE')]"
818,2019-04-05T16:52:31Z,"The Bank of England in the City of London, U.K.
The area around the Bank of England in central London was briefly closed on Friday after the U.K. central bank received two “suspicious packages,” according to the police. The cordon was lifted after the packs … [+658 chars]",https://www.bloomberg.com/news/articles/2019-04-05/boe-received-two-suspicious-packages-city-of-london-police-says,"[('the City of London', 'GPE'), ('U.K.', 'GPE'), ('London', 'GPE'), ('Friday', 'DATE'), ('U.K.', 'GPE')]"
819,2019-03-17T13:38:39Z,"CHRISTCHURCH, New Zealand (AP) Anguished relatives were anxiously waiting Sunday for authorities to release the remains of those who were killed in massacres at two mosques in the New Zealand city of Christchurch, while police announced the death toll from th… [+5431 chars]",https://www.huffpost.com/entry/new-zealand-prepares-to-bury-mosque-victims-as-death-toll-rises-to-50_n_5c8e4b3be4b03e83bdc204d0,"[('New Zealand', 'GPE'), ('Sunday', 'DATE'), ('New Zealand', 'GPE'), ('Christchurch', 'GPE')]"
